code,date,in_people,out_people,name,line,address,x,y
201,20171225,16912.0,14091.0,시청,02호선,서울특별시 세종대로 지하 101 (정동) (1호선 시청역),126.9746729,37.5657037
202,20151224,77474.0,72615.0,을지로입구,02호선,서울특별시 중구 을지로 지하 42 (을지입구역),126.982193047079,37.566037319363495
202,20151225,60691.0,49011.0,을지로입구,02호선,서울특별시 중구 을지로 지하 42 (을지입구역),126.982193047079,37.566037319363495
202,20161224,65313.0,55996.0,을지로입구,02호선,서울특별시 중구 을지로 지하 42 (을지입구역),126.982193047079,37.566037319363495
202,20161225,43535.0,39753.0,을지로입구,02호선,서울특별시 중구 을지로 지하 42 (을지입구역),126.982193047079,37.566037319363495
202,20171224,40573.0,37909.0,을지로입구,02호선,서울특별시 중구 을지로 지하 42 (을지입구역),126.982193047079,37.566037319363495
202,20171225,44183.0,39032.0,을지로입구,02호선,서울특별시 중구 을지로 지하 42 (을지입구역),126.982193047079,37.566037319363495
203,20151224,26655.0,25988.0,을지로3가,02호선,서울특별시 중구 을지로 지하 106 (2호선 을지로3가역),126.9909855674,37.5662905969967
203,20161224,15423.0,13093.0,을지로3가,02호선,서울특별시 중구 을지로 지하 106 (2호선 을지로3가역),126.9909855674,37.5662905969967
204,20151224,16898.0,16620.0,을지로4가,02호선,서울특별시 중구 창경궁로 지하51 (주교동),126.997632059113,37.5666405038268
205,20151224,22443.0,27021.0,동대문역사문화공원,02호선,서울특별시 중구 을지로 지하 279 (2호선 동대문역역사문화공원역),127.009005301929,37.5656635044556
205,20151225,20898.0,27461.0,동대문역사문화공원,02호선,서울특별시 중구 을지로 지하 279 (2호선 동대문역역사문화공원역),127.009005301929,37.5656635044556
205,20161224,20690.0,24149.0,동대문역사문화공원,02호선,서울특별시 중구 을지로 지하 279 (2호선 동대문역역사문화공원역),127.009005301929,37.5656635044556
205,20161225,16011.0,20572.0,동대문역사문화공원,02호선,서울특별시 중구 을지로 지하 279 (2호선 동대문역역사문화공원역),127.009005301929,37.5656635044556
205,20171224,15368.0,19626.0,동대문역사문화공원,02호선,서울특별시 중구 을지로 지하 279 (2호선 동대문역역사문화공원역),127.009005301929,37.5656635044556
205,20171225,16853.0,20545.0,동대문역사문화공원,02호선,서울특별시 중구 을지로 지하 279 (2호선 동대문역역사문화공원역),127.009005301929,37.5656635044556
206,20151224,17836.0,19059.0,신당,02호선,서울특별시 중구 다산로 지하260 (흥인동),127.019477739585,37.5656742141161
208,20151224,24138.0,21372.0,왕십리,02호선,서울특별시 성동구 왕십리로 지하300 (행당동),127.037101112459,37.5612683640285
208,20151225,15411.0,15017.0,왕십리,02호선,서울특별시 성동구 왕십리로 지하300 (행당동),127.037101112459,37.5612683640285
208,20161224,18792.0,17025.0,왕십리,02호선,서울특별시 성동구 왕십리로 지하300 (행당동),127.037101112459,37.5612683640285
210,20151224,18706.0,19433.0,뚝섬,02호선,서울특별시 성동구 아차산로18 (뚝섬역),127.047387635055,37.5472432239914
211,20151224,31697.0,34303.0,성수,02호선,서울특별시 성동구 아차산로 100 (성수역),127.05606699932699,37.5445888153751
211,20161224,15790.0,17539.0,성수,02호선,서울특별시 성동구 아차산로 100 (성수역),127.05606699932699,37.5445888153751
212,20151224,55144.0,64562.0,건대입구,02호선,서울특별시 광진구 능동로 지하110 (화양동),127.069203234354,37.5404068198011
212,20151225,47783.0,53240.0,건대입구,02호선,서울특별시 광진구 능동로 지하110 (화양동),127.069203234354,37.5404068198011
212,20161224,50170.0,58712.0,건대입구,02호선,서울특별시 광진구 능동로 지하110 (화양동),127.069203234354,37.5404068198011
212,20161225,44098.0,46303.0,건대입구,02호선,서울특별시 광진구 능동로 지하110 (화양동),127.069203234354,37.5404068198011
212,20171224,38908.0,44629.0,건대입구,02호선,서울특별시 광진구 능동로 지하110 (화양동),127.069203234354,37.5404068198011
212,20171225,43914.0,46509.0,건대입구,02호선,서울특별시 광진구 능동로 지하110 (화양동),127.069203234354,37.5404068198011
213,20151224,29686.0,28564.0,구의,02호선,서울특별시 광진구 아차산로 384-1 (구의역),127.086181083988,37.5371739190572
213,20151225,15560.0,14824.0,구의,02호선,서울특별시 광진구 아차산로 384-1 (구의역),127.086181083988,37.5371739190572
213,20161224,18872.0,17410.0,구의,02호선,서울특별시 광진구 아차산로 384-1 (구의역),127.086181083988,37.5371739190572
214,20151224,61109.0,61104.0,강변,02호선,서울특별시 광진구 강변역로 53 (강변역),127.09474110186301,37.535118038597496
214,20151225,47728.0,48563.0,강변,02호선,서울특별시 광진구 강변역로 53 (강변역),127.09474110186301,37.535118038597496
214,20161224,53370.0,52322.0,강변,02호선,서울특별시 광진구 강변역로 53 (강변역),127.09474110186301,37.535118038597496
214,20161225,43791.0,46751.0,강변,02호선,서울특별시 광진구 강변역로 53 (강변역),127.09474110186301,37.535118038597496
214,20171224,40609.0,40152.0,강변,02호선,서울특별시 광진구 강변역로 53 (강변역),127.09474110186301,37.535118038597496
214,20171225,43737.0,45411.0,강변,02호선,서울특별시 광진구 강변역로 53 (강변역),127.09474110186301,37.535118038597496
215,20151224,21943.0,20312.0,잠실나루,02호선,서울특별시 송파구 오금로 20 (잠실나루역),127.103809189146,37.5207114184262
216,20151224,105598.0,101157.0,잠실,02호선,서울특별시 송파구 올림픽로 305 (신천동),127.10022875908199,37.513312862698996
216,20151225,96914.0,89470.0,잠실,02호선,서울특별시 송파구 올림픽로 305 (신천동),127.10022875908199,37.513312862698996
216,20161224,106017.0,96445.0,잠실,02호선,서울특별시 송파구 올림픽로 305 (신천동),127.10022875908199,37.513312862698996
216,20161225,79916.0,72413.0,잠실,02호선,서울특별시 송파구 올림픽로 305 (신천동),127.10022875908199,37.513312862698996
216,20171224,93681.0,85356.0,잠실,02호선,서울특별시 송파구 올림픽로 305 (신천동),127.10022875908199,37.513312862698996
216,20171225,94832.0,87262.0,잠실,02호선,서울특별시 송파구 올림픽로 305 (신천동),127.10022875908199,37.513312862698996
219,20151224,70976.0,71863.0,삼성,02호선,서울특별시,127.06096029999999,37.508860999999996
219,20151225,43568.0,45442.0,삼성,02호선,서울특별시,127.06096029999999,37.508860999999996
219,20161224,54529.0,56178.0,삼성,02호선,서울특별시,127.06096029999999,37.508860999999996
219,20161225,44448.0,45754.0,삼성,02호선,서울특별시,127.06096029999999,37.508860999999996
219,20171224,57006.0,58494.0,삼성,02호선,서울특별시,127.06096029999999,37.508860999999996
219,20171225,55093.0,55702.0,삼성,02호선,서울특별시,127.06096029999999,37.508860999999996
220,20151224,71915.0,59353.0,선릉,02호선,서울 강남구 테헤란로 지하 340,127.04896169402201,37.504497373492
220,20151225,17033.0,14685.0,선릉,02호선,서울 강남구 테헤란로 지하 340,127.04896169402201,37.504497373492
220,20161224,26700.0,22577.0,선릉,02호선,서울 강남구 테헤란로 지하 340,127.04896169402201,37.504497373492
220,20171224,15718.0,13345.0,선릉,02호선,서울 강남구 테헤란로 지하 340,127.04896169402201,37.504497373492
220,20171225,16125.0,13676.0,선릉,02호선,서울 강남구 테헤란로 지하 340,127.04896169402201,37.504497373492
221,20151224,59180.0,62756.0,역삼,02호선,서울특별시 강남구 테헤란로 지하 156 (역삼역),127.03646946847,37.5006744185994
221,20151225,15739.0,16773.0,역삼,02호선,서울특별시 강남구 테헤란로 지하 156 (역삼역),127.03646946847,37.5006744185994
221,20161224,20910.0,22258.0,역삼,02호선,서울특별시 강남구 테헤란로 지하 156 (역삼역),127.03646946847,37.5006744185994
222,20151224,119979.0,123204.0,강남,02호선,서울특별시 강남구 강남대로 지하 396 (2호선 강남역),127.028000275071,37.4980854357918
222,20151225,59216.0,62847.0,강남,02호선,서울특별시 강남구 강남대로 지하 396 (2호선 강남역),127.028000275071,37.4980854357918
222,20161224,81488.0,87076.0,강남,02호선,서울특별시 강남구 강남대로 지하 396 (2호선 강남역),127.028000275071,37.4980854357918
222,20161225,53824.0,54283.0,강남,02호선,서울특별시 강남구 강남대로 지하 396 (2호선 강남역),127.028000275071,37.4980854357918
222,20171224,57230.0,61953.0,강남,02호선,서울특별시 강남구 강남대로 지하 396 (2호선 강남역),127.028000275071,37.4980854357918
222,20171225,60849.0,61701.0,강남,02호선,서울특별시 강남구 강남대로 지하 396 (2호선 강남역),127.028000275071,37.4980854357918
223,20151224,45400.0,49763.0,교대,02호선,서울특별시 서초구 서초대로 지하 294 (2호선 교대역),127.01203980000001,37.4934705
223,20151225,15024.0,16069.0,교대,02호선,서울특별시 서초구 서초대로 지하 294 (2호선 교대역),127.01203980000001,37.4934705
223,20161224,21971.0,24657.0,교대,02호선,서울특별시 서초구 서초대로 지하 294 (2호선 교대역),127.01203980000001,37.4934705
223,20171224,13514.0,15105.0,교대,02호선,서울특별시 서초구 서초대로 지하 294 (2호선 교대역),127.01203980000001,37.4934705
223,20171225,13862.0,15150.0,교대,02호선,서울특별시 서초구 서초대로 지하 294 (2호선 교대역),127.01203980000001,37.4934705
224,20151224,25707.0,25408.0,서초,02호선,서울특별시 서초구 서초대로 지하 233 (서초역),127.007662120039,37.4918499338918
224,20161225,16423.0,16323.0,서초,02호선,서울특별시 서초구 서초대로 지하 233 (서초역),127.007662120039,37.4918499338918
224,20171224,16462.0,15412.0,서초,02호선,서울특별시 서초구 서초대로 지하 233 (서초역),127.007662120039,37.4918499338918
225,20151224,23348.0,23333.0,방배,02호선,서울특별시 서초구 방배로 지하 80 (방배역),126.997553345516,37.4814561268152
226,20151224,49208.0,54296.0,사당,02호선,서울특별시 동작구 남부순환로 지하 2089(사당동) (2호선 사당역),126.981558584016,37.476560430328895
226,20151225,27931.0,32274.0,사당,02호선,서울특별시 동작구 남부순환로 지하 2089(사당동) (2호선 사당역),126.981558584016,37.476560430328895
226,20161224,35274.0,39952.0,사당,02호선,서울특별시 동작구 남부순환로 지하 2089(사당동) (2호선 사당역),126.981558584016,37.476560430328895
226,20161225,26247.0,31007.0,사당,02호선,서울특별시 동작구 남부순환로 지하 2089(사당동) (2호선 사당역),126.981558584016,37.476560430328895
226,20171224,25248.0,29140.0,사당,02호선,서울특별시 동작구 남부순환로 지하 2089(사당동) (2호선 사당역),126.981558584016,37.476560430328895
226,20171225,24457.0,29791.0,사당,02호선,서울특별시 동작구 남부순환로 지하 2089(사당동) (2호선 사당역),126.981558584016,37.476560430328895
227,20151224,36517.0,32958.0,낙성대,02호선,서울특별시 관악구 남부순환로 지하 1928(봉천동) (2호선 낙성대역),126.963523905001,37.477093240996496
227,20151225,21374.0,18807.0,낙성대,02호선,서울특별시 관악구 남부순환로 지하 1928(봉천동) (2호선 낙성대역),126.963523905001,37.477093240996496
227,20161224,26812.0,24034.0,낙성대,02호선,서울특별시 관악구 남부순환로 지하 1928(봉천동) (2호선 낙성대역),126.963523905001,37.477093240996496
227,20161225,18909.0,18818.0,낙성대,02호선,서울특별시 관악구 남부순환로 지하 1928(봉천동) (2호선 낙성대역),126.963523905001,37.477093240996496
227,20171224,19553.0,17594.0,낙성대,02호선,서울특별시 관악구 남부순환로 지하 1928(봉천동) (2호선 낙성대역),126.963523905001,37.477093240996496
227,20171225,18685.0,18713.0,낙성대,02호선,서울특별시 관악구 남부순환로 지하 1928(봉천동) (2호선 낙성대역),126.963523905001,37.477093240996496
228,20151224,61855.0,58696.0,서울대입구,02호선,서울특별시 관악구 남부순환로 지하 1822 (서울대입구역),126.952713197762,37.4812845080678
228,20151225,37084.0,35052.0,서울대입구,02호선,서울특별시 관악구 남부순환로 지하 1822 (서울대입구역),126.952713197762,37.4812845080678
228,20161224,46502.0,44300.0,서울대입구,02호선,서울특별시 관악구 남부순환로 지하 1822 (서울대입구역),126.952713197762,37.4812845080678
228,20161225,33861.0,34142.0,서울대입구,02호선,서울특별시 관악구 남부순환로 지하 1822 (서울대입구역),126.952713197762,37.4812845080678
228,20171224,33679.0,32313.0,서울대입구,02호선,서울특별시 관악구 남부순환로 지하 1822 (서울대입구역),126.952713197762,37.4812845080678
228,20171225,34414.0,34531.0,서울대입구,02호선,서울특별시 관악구 남부순환로 지하 1822 (서울대입구역),126.952713197762,37.4812845080678
229,20151224,28057.0,25794.0,봉천,02호선,서울특별시 봉천동,126.93938529999998,37.482476
229,20151225,16169.0,14711.0,봉천,02호선,서울특별시 봉천동,126.93938529999998,37.482476
229,20161224,19064.0,17352.0,봉천,02호선,서울특별시 봉천동,126.93938529999998,37.482476
230,20151224,88380.0,87419.0,신림,02호선,서울특별시 신림동,126.92705890000002,37.4841985
230,20151225,59724.0,58054.0,신림,02호선,서울특별시 신림동,126.92705890000002,37.4841985
230,20161224,68718.0,67886.0,신림,02호선,서울특별시 신림동,126.92705890000002,37.4841985
230,20161225,53121.0,52310.0,신림,02호선,서울특별시 신림동,126.92705890000002,37.4841985
230,20171224,52159.0,51216.0,신림,02호선,서울특별시 신림동,126.92705890000002,37.4841985
230,20171225,51529.0,50471.0,신림,02호선,서울특별시 신림동,126.92705890000002,37.4841985
231,20151224,32501.0,29885.0,신대방,02호선,서울특별시 동작구 대림로 2(신대방동 신대방역),126.913507850555,37.4876526951195
231,20151225,19846.0,18510.0,신대방,02호선,서울특별시 동작구 대림로 2(신대방동 신대방역),126.913507850555,37.4876526951195
231,20161224,24291.0,22475.0,신대방,02호선,서울특별시 동작구 대림로 2(신대방동 신대방역),126.913507850555,37.4876526951195
231,20161225,19147.0,18238.0,신대방,02호선,서울특별시 동작구 대림로 2(신대방동 신대방역),126.913507850555,37.4876526951195
231,20171224,19269.0,17509.0,신대방,02호선,서울특별시 동작구 대림로 2(신대방동 신대방역),126.913507850555,37.4876526951195
231,20171225,19029.0,18006.0,신대방,02호선,서울특별시 동작구 대림로 2(신대방동 신대방역),126.913507850555,37.4876526951195
232,20151224,78115.0,77249.0,구로디지털단지,02호선,서울 구로구 도림천로 477,126.901471340443,37.48526087096221
232,20151225,38236.0,37349.0,구로디지털단지,02호선,서울 구로구 도림천로 477,126.901471340443,37.48526087096221
232,20161224,45381.0,45443.0,구로디지털단지,02호선,서울 구로구 도림천로 477,126.901471340443,37.48526087096221
232,20161225,35409.0,34195.0,구로디지털단지,02호선,서울 구로구 도림천로 477,126.901471340443,37.48526087096221
232,20171224,35016.0,34060.0,구로디지털단지,02호선,서울 구로구 도림천로 477,126.901471340443,37.48526087096221
232,20171225,34339.0,34068.0,구로디지털단지,02호선,서울 구로구 도림천로 477,126.901471340443,37.48526087096221
233,20151224,35943.0,37374.0,대림,02호선,서울 구로구 도림천로 351,126.894929187141,37.4933100912585
233,20151225,22008.0,23348.0,대림,02호선,서울 구로구 도림천로 351,126.894929187141,37.4933100912585
233,20161224,25538.0,28007.0,대림,02호선,서울 구로구 도림천로 351,126.894929187141,37.4933100912585
233,20161225,24355.0,24859.0,대림,02호선,서울 구로구 도림천로 351,126.894929187141,37.4933100912585
233,20171224,22191.0,22764.0,대림,02호선,서울 구로구 도림천로 351,126.894929187141,37.4933100912585
233,20171225,20039.0,20421.0,대림,02호선,서울 구로구 도림천로 351,126.894929187141,37.4933100912585
234,20151224,75297.0,75903.0,신도림,02호선,서울특별시 구로구 새말로 117-21 (2호선 신도림역),126.891312500851,37.508908482648
234,20151225,50874.0,51836.0,신도림,02호선,서울특별시 구로구 새말로 117-21 (2호선 신도림역),126.891312500851,37.508908482648
234,20161224,58604.0,59986.0,신도림,02호선,서울특별시 구로구 새말로 117-21 (2호선 신도림역),126.891312500851,37.508908482648
234,20161225,42365.0,43029.0,신도림,02호선,서울특별시 구로구 새말로 117-21 (2호선 신도림역),126.891312500851,37.508908482648
234,20171224,40476.0,41121.0,신도림,02호선,서울특별시 구로구 새말로 117-21 (2호선 신도림역),126.891312500851,37.508908482648
234,20171225,42510.0,42724.0,신도림,02호선,서울특별시 구로구 새말로 117-21 (2호선 신도림역),126.891312500851,37.508908482648
235,20151224,23700.0,23794.0,문래,02호선,서울특별시 영등포구 당산로 지하 28(문래동3가) (문래역),126.894778820701,37.517975718180104
236,20151224,26670.0,26616.0,영등포구청,02호선,서울특별시 영등포구 양산로 지하116 (당산동3가),126.89667739938999,37.5258305311402
237,20151224,25989.0,28423.0,당산,02호선,서울특별시 영등포구 당산로 229(당산동 6가) (2호선 당산역),126.902611795523,37.5347843171332
237,20161224,15993.0,17328.0,당산,02호선,서울특별시 영등포구 당산로 229(당산동 6가) (2호선 당산역),126.902611795523,37.5347843171332
238,20151224,40977.0,44976.0,합정,02호선,서울특별시 마포구 양화로 지하45 (합정동),126.91445770538601,37.5499122011964
238,20151225,30079.0,30956.0,합정,02호선,서울특별시 마포구 양화로 지하45 (합정동),126.91445770538601,37.5499122011964
238,20161224,33561.0,35848.0,합정,02호선,서울특별시 마포구 양화로 지하45 (합정동),126.91445770538601,37.5499122011964
238,20161225,25439.0,24306.0,합정,02호선,서울특별시 마포구 양화로 지하45 (합정동),126.91445770538601,37.5499122011964
238,20171224,26866.0,29674.0,합정,02호선,서울특별시 마포구 양화로 지하45 (합정동),126.91445770538601,37.5499122011964
238,20171225,26304.0,27604.0,합정,02호선,서울특별시 마포구 양화로 지하45 (합정동),126.91445770538601,37.5499122011964
239,20151224,96444.0,116497.0,홍대입구,02호선,서울특별시 마포구 양화로지하160 (2호선 홍대입구역),126.923778562273,37.55687074488729
239,20151225,104563.0,117592.0,홍대입구,02호선,서울특별시 마포구 양화로지하160 (2호선 홍대입구역),126.923778562273,37.55687074488729
239,20161224,111221.0,134581.0,홍대입구,02호선,서울특별시 마포구 양화로지하160 (2호선 홍대입구역),126.923778562273,37.55687074488729
239,20161225,102753.0,104066.0,홍대입구,02호선,서울특별시 마포구 양화로지하160 (2호선 홍대입구역),126.923778562273,37.55687074488729
239,20171224,89847.0,103308.0,홍대입구,02호선,서울특별시 마포구 양화로지하160 (2호선 홍대입구역),126.923778562273,37.55687074488729
239,20171225,104449.0,107037.0,홍대입구,02호선,서울특별시 마포구 양화로지하160 (2호선 홍대입구역),126.923778562273,37.55687074488729
240,20151224,66218.0,69870.0,신촌,02호선,서울특별시 마포구 신촌로 지하 90 (신촌역),126.936981845317,37.5551992564661
240,20151225,64036.0,64787.0,신촌,02호선,서울특별시 마포구 신촌로 지하 90 (신촌역),126.936981845317,37.5551992564661
240,20161224,64595.0,66565.0,신촌,02호선,서울특별시 마포구 신촌로 지하 90 (신촌역),126.936981845317,37.5551992564661
240,20161225,49559.0,48158.0,신촌,02호선,서울특별시 마포구 신촌로 지하 90 (신촌역),126.936981845317,37.5551992564661
240,20171224,50213.0,50884.0,신촌,02호선,서울특별시 마포구 신촌로 지하 90 (신촌역),126.936981845317,37.5551992564661
240,20171225,55137.0,54089.0,신촌,02호선,서울특별시 마포구 신촌로 지하 90 (신촌역),126.936981845317,37.5551992564661
241,20151224,27083.0,28079.0,이대,02호선,서울특별시 마포구 신촌로 지하180 (이대역),126.946431808973,37.556814719896
241,20151225,19048.0,19762.0,이대,02호선,서울특별시 마포구 신촌로 지하180 (이대역),126.946431808973,37.556814719896
241,20161224,20087.0,21217.0,이대,02호선,서울특별시 마포구 신촌로 지하180 (이대역),126.946431808973,37.556814719896
241,20161225,14447.0,15356.0,이대,02호선,서울특별시 마포구 신촌로 지하180 (이대역),126.946431808973,37.556814719896
241,20171224,14315.0,15072.0,이대,02호선,서울특별시 마포구 신촌로 지하180 (이대역),126.946431808973,37.556814719896
241,20171225,14980.0,15589.0,이대,02호선,서울특별시 마포구 신촌로 지하180 (이대역),126.946431808973,37.556814719896
243,20151224,14505.0,15156.0,충정로,02호선,서울특별시 서대문구 충정로 지하28-1 (충정로3가),126.964493206988,37.559762387571205
310,20151224,19828.0,16006.0,구파발,03호선,서울특별시 은평구 진관2로 지하 15-25 (구파발역),126.91885282000901,37.6364357889145
310,20161224,21135.0,19681.0,구파발,03호선,서울특별시 은평구 진관2로 지하 15-25 (구파발역),126.91885282000901,37.6364357889145
310,20161225,15894.0,14922.0,구파발,03호선,서울특별시 은평구 진관2로 지하 15-25 (구파발역),126.91885282000901,37.6364357889145
311,20151224,49575.0,47223.0,연신내,03호선,서울특별시 은평구 통일로 지하849 (갈현동),126.921100623409,37.6192027064253
311,20151225,32418.0,31005.0,연신내,03호선,서울특별시 은평구 통일로 지하849 (갈현동),126.921100623409,37.6192027064253
311,20161224,39483.0,38642.0,연신내,03호선,서울특별시 은평구 통일로 지하849 (갈현동),126.921100623409,37.6192027064253
311,20161225,29639.0,28801.0,연신내,03호선,서울특별시 은평구 통일로 지하849 (갈현동),126.921100623409,37.6192027064253
311,20171224,28347.0,27174.0,연신내,03호선,서울특별시 은평구 통일로 지하849 (갈현동),126.921100623409,37.6192027064253
311,20171225,30424.0,29864.0,연신내,03호선,서울특별시 은평구 통일로 지하849 (갈현동),126.921100623409,37.6192027064253
312,20151224,23413.0,25621.0,불광,03호선,서울특별시 은평구 통일로 지하723-1 (대조동),126.930315855716,37.6100474511107
312,20151225,14524.0,16488.0,불광,03호선,서울특별시 은평구 통일로 지하723-1 (대조동),126.930315855716,37.6100474511107
312,20161224,19050.0,21528.0,불광,03호선,서울특별시 은평구 통일로 지하723-1 (대조동),126.930315855716,37.6100474511107
312,20161225,13523.0,16017.0,불광,03호선,서울특별시 은평구 통일로 지하723-1 (대조동),126.930315855716,37.6100474511107
313,20151224,17339.0,14876.0,녹번,03호선,서울 은평구 통일로62길 17,126.93582800821699,37.6008067681825
314,20151224,23516.0,21908.0,홍제,03호선,서울특별시 서대문구 통일로 지하 440-1 (홍제역),126.944158007985,37.58879538060879
314,20161224,19088.0,18920.0,홍제,03호선,서울특별시 서대문구 통일로 지하 440-1 (홍제역),126.944158007985,37.58879538060879
317,20151224,28681.0,30636.0,경복궁,03호선,서울특별시 종로구 사직로 지하 130 (경복궁역),126.97369135276699,37.5758061234865
317,20151225,18473.0,22345.0,경복궁,03호선,서울특별시 종로구 사직로 지하 130 (경복궁역),126.97369135276699,37.5758061234865
317,20161224,35610.0,32983.0,경복궁,03호선,서울특별시 종로구 사직로 지하 130 (경복궁역),126.97369135276699,37.5758061234865
317,20161225,15062.0,16658.0,경복궁,03호선,서울특별시 종로구 사직로 지하 130 (경복궁역),126.97369135276699,37.5758061234865
317,20171224,15808.0,17687.0,경복궁,03호선,서울특별시 종로구 사직로 지하 130 (경복궁역),126.97369135276699,37.5758061234865
317,20171225,16274.0,18462.0,경복궁,03호선,서울특별시 종로구 사직로 지하 130 (경복궁역),126.97369135276699,37.5758061234865
323,20151224,17541.0,16727.0,약수,03호선,서울특별시 중구 다산로 지하115 (신당동),127.010891666957,37.5545053994984
326,20151224,45213.0,49693.0,압구정,03호선,서울특별시 강남구 압구정로 지하 172 (압구정역),127.0285086593,37.52649217517121
326,20151225,21586.0,23911.0,압구정,03호선,서울특별시 강남구 압구정로 지하 172 (압구정역),127.0285086593,37.52649217517121
326,20161224,32757.0,35320.0,압구정,03호선,서울특별시 강남구 압구정로 지하 172 (압구정역),127.0285086593,37.52649217517121
326,20161225,18228.0,19301.0,압구정,03호선,서울특별시 강남구 압구정로 지하 172 (압구정역),127.0285086593,37.52649217517121
326,20171224,18434.0,19976.0,압구정,03호선,서울특별시 강남구 압구정로 지하 172 (압구정역),127.0285086593,37.52649217517121
326,20171225,17742.0,19234.0,압구정,03호선,서울특별시 강남구 압구정로 지하 172 (압구정역),127.0285086593,37.52649217517121
327,20151224,39812.0,44323.0,신사,03호선,서울특별시 강남구 도산대로 지하 102 (신사역),127.02031202309601,37.5164366431169
327,20151225,23451.0,25604.0,신사,03호선,서울특별시 강남구 도산대로 지하 102 (신사역),127.02031202309601,37.5164366431169
327,20161224,30889.0,33913.0,신사,03호선,서울특별시 강남구 도산대로 지하 102 (신사역),127.02031202309601,37.5164366431169
327,20161225,20056.0,20655.0,신사,03호선,서울특별시 강남구 도산대로 지하 102 (신사역),127.02031202309601,37.5164366431169
327,20171224,18999.0,21058.0,신사,03호선,서울특별시 강남구 도산대로 지하 102 (신사역),127.02031202309601,37.5164366431169
327,20171225,20266.0,20724.0,신사,03호선,서울특별시 강남구 도산대로 지하 102 (신사역),127.02031202309601,37.5164366431169
329,20151224,71297.0,80669.0,고속터미널,03호선,서울 서초구 신반포로 지하 188,127.005139104471,37.5045533598139
329,20151225,57486.0,62832.0,고속터미널,03호선,서울 서초구 신반포로 지하 188,127.005139104471,37.5045533598139
329,20161224,76059.0,75362.0,고속터미널,03호선,서울 서초구 신반포로 지하 188,127.005139104471,37.5045533598139
329,20161225,58555.0,58694.0,고속터미널,03호선,서울 서초구 신반포로 지하 188,127.005139104471,37.5045533598139
329,20171224,64850.0,61438.0,고속터미널,03호선,서울 서초구 신반포로 지하 188,127.005139104471,37.5045533598139
329,20171225,66101.0,60331.0,고속터미널,03호선,서울 서초구 신반포로 지하 188,127.005139104471,37.5045533598139
330,20151224,16876.0,12436.0,교대,03호선,서울특별시 서초구 서초대로 지하 294 (2호선 교대역),127.01203980000001,37.4934705
331,20151224,45761.0,45923.0,남부터미널,03호선,서울특별시 서초구 서초중앙로 지하 31 (남부터미널역),127.01620028391001,37.4851996335293
331,20151225,28021.0,27553.0,남부터미널,03호선,서울특별시 서초구 서초중앙로 지하 31 (남부터미널역),127.01620028391001,37.4851996335293
331,20161224,34324.0,33338.0,남부터미널,03호선,서울특별시 서초구 서초중앙로 지하 31 (남부터미널역),127.01620028391001,37.4851996335293
331,20161225,24401.0,26217.0,남부터미널,03호선,서울특별시 서초구 서초중앙로 지하 31 (남부터미널역),127.01620028391001,37.4851996335293
331,20171224,23987.0,23732.0,남부터미널,03호선,서울특별시 서초구 서초중앙로 지하 31 (남부터미널역),127.01620028391001,37.4851996335293
331,20171225,23579.0,24835.0,남부터미널,03호선,서울특별시 서초구 서초중앙로 지하 31 (남부터미널역),127.01620028391001,37.4851996335293
332,20151224,53687.0,54242.0,양재,03호선,서울특별시 서초구 남부순환로 지하 2585 (3호선 양재역),127.03416413339701,37.4845759109484
332,20151225,17991.0,18839.0,양재,03호선,서울특별시 서초구 남부순환로 지하 2585 (3호선 양재역),127.03416413339701,37.4845759109484
332,20161224,25454.0,26882.0,양재,03호선,서울특별시 서초구 남부순환로 지하 2585 (3호선 양재역),127.03416413339701,37.4845759109484
332,20161225,16561.0,18029.0,양재,03호선,서울특별시 서초구 남부순환로 지하 2585 (3호선 양재역),127.03416413339701,37.4845759109484
332,20171224,16434.0,17236.0,양재,03호선,서울특별시 서초구 남부순환로 지하 2585 (3호선 양재역),127.03416413339701,37.4845759109484
332,20171225,15406.0,17279.0,양재,03호선,서울특별시 서초구 남부순환로 지하 2585 (3호선 양재역),127.03416413339701,37.4845759109484
333,20151224,15370.0,14479.0,매봉,03호선,서울특별시 강남구 남부순환로 지하 2744 (매봉역),127.04671144838801,37.4869394661317
336,20161225,17835.0,17306.0,학여울,03호선,서울특별시 강남구 남부순환로 지하 3104 (학여울),127.071166599707,37.4968851977644
336,20171224,15585.0,14754.0,학여울,03호선,서울특별시 강남구 남부순환로 지하 3104 (학여울),127.071166599707,37.4968851977644
409,20151224,15341.0,14015.0,당고개,04호선,서울특별시 노원구 상계로 305 (당고개역),127.079068741818,37.6702179144106
410,20151224,26234.0,23442.0,상계,04호선,서울특별시 노원구 상계로 182 (상계역),127.073419461607,37.6607216309267
410,20151225,16009.0,14083.0,상계,04호선,서울특별시 노원구 상계로 182 (상계역),127.073419461607,37.6607216309267
410,20161224,18183.0,16225.0,상계,04호선,서울특별시 노원구 상계로 182 (상계역),127.073419461607,37.6607216309267
411,20151224,29172.0,33984.0,노원,04호선,서울특별시 노원구 동일로 지하1409 (상계동),127.063447137624,37.656341343966496
411,20151225,22394.0,24404.0,노원,04호선,서울특별시 노원구 동일로 지하1409 (상계동),127.063447137624,37.656341343966496
411,20161224,23464.0,26597.0,노원,04호선,서울특별시 노원구 동일로 지하1409 (상계동),127.063447137624,37.656341343966496
